id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
18916321,Private Room in Victorian,8585109,Thea,,Noe Valley,37.74417433554521,-122.43257523874932,Private room,112,2,19,2017-09-17,4.49,3,116
1210748,1br Noe Apartment with Backyard,6611957,Tevy,,Noe Valley,37.748217684699775,-122.43108829385136,Entire home/apt,115,7,19,2017-05-27,0.36,1,306
6424975,Spacious Flat in Fabulous Noe!,6135508,Siobhan,,Noe Valley,37.75371348001408,-122.4308184466292,Entire home/apt,156,2,8,2015-08-07,0.29,1,0
20166889,Beautiful Garden Room,133977392,Sean,,Noe Valley,37.75167176776546,-122.42843179297468,Private room,89,3,7,2017-09-07,3.33,2,6
13264260,"4 BR,  4 1/2 BA View home/ Noe Valley with parking",20900027,Noe,,Noe Valley,37.75574379522478,-122.43466814753566,Entire home/apt,700,3,30,2017-09-15,1.88,1,149
10545518,Modern/Chic Just Remodeled House,3302398,Karen,,Noe Valley,37.75006626260365,-122.43925435428395,Entire home/apt,899,2,10,2017-08-15,1.40,1,355
9435665,Sunny Corner Noe Valley Victorian,48905746,Maria,,Noe Valley,37.74687267687335,-122.42839689917503,Private room,105,1,162,2017-09-17,7.23,4,34
555596,Charming Noe Valley Garden Oasis ,1772044,Judy,,Noe Valley,37.744155688176214,-122.43597600966466,Entire home/apt,120,5,49,2017-08-30,0.78,3,275
18675113,Noe Valley Apartment,129806109,Alma,,Noe Valley,37.746110927733945,-122.42630081034955,Entire home/apt,143,7,2,2017-07-15,0.66,1,0
10578137,2+ BR  Home in Noe Valley - for 5,1097396,Danna,,Noe Valley,37.75282085366473,-122.43799997714893,Entire home/apt,275,3,10,2017-09-25,2.22,3,10
4311670,Cool Victorian in Cool Neighborhood,3228078,Marla,,Noe Valley,37.75297198306312,-122.42724726404519,Private room,95,1,34,2017-09-24,0.96,3,291
10058059,Charming cozy condo in Noe Valley!,27460984,Elyse,,Noe Valley,37.75297547646559,-122.43957339864271,Entire home/apt,175,2,18,2017-09-22,1.04,1,332
8595304,Private Room Single Family House For 1 Guest Only,4033641,Christina,,Noe Valley,37.74655646935907,-122.43745432894188,Private room,225,2,3,2016-10-08,0.21,2,345
46864,Noe Valley flat,124303,Moe,,Noe Valley,37.752976500765314,-122.4318254498031,Entire home/apt,228,5,29,2017-09-26,0.34,1,341
898833,Private Rm in 1870s Edwardian House,4501070,Polina,,Noe Valley,37.744736436169966,-122.42730965254852,Private room,88,30,15,2017-08-26,0.28,2,365
1177310,"Garden Cottage, 1br/1ba, yard, W/D",1235481,Michael,,Noe Valley,37.74253742352063,-122.42684685986782,Entire home/apt,195,3,51,2017-07-16,1.00,1,293
488297,3BR SF View Apt,1261971,Craig,,Noe Valley,37.7561334574676,-122.44066096306116,Entire home/apt,399,3,167,2017-09-15,2.58,1,109
2061134,Modern City Luxury - One-Bedroom,10549239,Kristy And Jason,,Noe Valley,37.752262280111225,-122.42763185587435,Entire home/apt,140,3,5,2015-09-25,0.14,1,0
307837,"Lovely, garden studio apartment",1583952,Ellen,,Noe Valley,37.75131000095585,-122.43699616577315,Entire home/apt,159,7,41,2017-09-10,0.63,1,312
15888970,Lovely Private Sunny Master Bedroom Best Location,3808122,Marcela,,Noe Valley,37.75167711792975,-122.42820716848753,Private room,145,2,5,2017-07-22,0.49,1,14
16692073,Charming 1-Bedroom Apartment in Noe Valley,22099307,Delamon,,Noe Valley,37.74685201510289,-122.42649593400871,Entire home/apt,119,2,1,2017-02-20,0.13,1,0
13005944,"Charming 2br house w/ garden, steps to main street",36192798,Laura,,Noe Valley,37.74989121653918,-122.43151302640179,Entire home/apt,250,14,8,2017-08-12,0.56,1,0
1815551,Lovely apartment in Noe Valley!,9509470,Sarah,,Noe Valley,37.750448776295855,-122.42785257418046,Entire home/apt,250,1,165,2017-09-14,3.48,1,350
9882522,Private bedroom/bath in Noe Valley.,17781427,Allen,,Noe Valley,37.753625940771606,-122.42696366570672,Private room,90,2,18,2017-09-28,0.86,1,17
1302020,Noe V./Mission Remodeled Victorian,2365900,Jason,,Noe Valley,37.75393934760268,-122.42640303792659,Entire home/apt,300,3,3,2017-09-04,0.20,1,7
13153289,Bright 2BR/2BA Castro Condo,2259758,Catherine & Micki,,Noe Valley,37.756423185204724,-122.43945499674315,Entire home/apt,275,3,4,2017-06-27,0.29,2,9
8776928,Stylish Noe Valley Home with views,883556,Alex,,Noe Valley,37.74731248187945,-122.43180814327496,Private room,160,1,0,,,2,365
602535,Charming Victorian in Vibrant Noe,2981490,Sabra,,Noe Valley,37.74365565894713,-122.42992501104784,Entire home/apt,400,5,7,2015-12-27,0.11,1,317
16675095,Large 2 bedroom in Noe Valley,90755816,Brandain,,Noe Valley,37.74223369465204,-122.42928828735958,Entire home/apt,300,2,1,2017-02-22,0.13,1,0
9067632,Sunny twin bedroom overlooks garden,20953000,Amy,,Noe Valley,37.74389699038349,-122.4254731033159,Private room,76,1,90,2017-09-26,3.86,1,151
2486953,1906 Victorian in Noe Valley!,12726391,Vincent,,Noe Valley,37.753381891914984,-122.43591598039427,Entire home/apt,279,3,64,2017-09-15,1.56,1,330
17444964,Noe Valley Holiday!,34675376,Karen,,Noe Valley,37.75254343375694,-122.44174052455517,Entire home/apt,255,2,6,2017-09-19,4.00,1,36
11513893,Summer Fun in Noe Valley,47074041,Taylor,,Noe Valley,37.75324205955194,-122.43740173536803,Entire home/apt,375,2,10,2017-08-07,0.63,1,0
6090770,Elegant Noe Valley,7433098,Aljosha,,Noe Valley,37.74260516497262,-122.42890857259897,Private room,100,31,6,2017-03-27,0.20,2,94
18242785,Noe Valley Gorgeous view great comfort,126046148,Linda,,Noe Valley,37.75358463780703,-122.44126087703386,Entire home/apt,299,1,10,2017-09-15,4.11,1,159
15220043,"Lovely Home, Great Noe Valley/Castro Locale for 5",64579077,Stephen,,Noe Valley,37.75419727659206,-122.44029157660393,Entire home/apt,250,3,15,2017-09-07,1.64,1,153
8187584,"Private Entrance, Bath & Kitchenette",41368046,Edward,,Noe Valley,37.74843675274167,-122.42819715664386,Private room,123,1,152,2017-09-22,6.04,1,47
8269523,Spacious Townhouse w/ Rooftop,6507721,Yida,,Noe Valley,37.743037483486965,-122.43260838545535,Private room,145,3,1,2015-09-18,0.04,1,0
8134772,1 Private bedroom in Noe Valley,10061459,Aurelia,,Noe Valley,37.74677678819706,-122.42976285557702,Private room,79,14,0,,,1,0
20459100,Cozy Home in Center of Noe Valley,12216332,Shane,,Noe Valley,37.7497599421451,-122.42802070495897,Entire home/apt,150,2,2,2017-09-02,1.67,1,17
12905896,Quiet room in Noe Valley garden sanctuary. Views!,6916984,Apple,,Noe Valley,37.74575914527722,-122.43374075133133,Private room,125,1,11,2017-09-15,1.30,2,79
7679393,SF city views in Noe Valley!,1526465,Patrick,,Noe Valley,37.75391849272601,-122.42966151794113,Entire home/apt,140,3,13,2017-09-04,0.53,1,24
6331695,Cozy Place in Noe Valley,14063841,Danielle,,Noe Valley,37.74206855277403,-122.43068518410172,Entire home/apt,185,1,187,2017-09-29,6.69,1,126
59344,Private and Quiet Noe Valley Studio,284917,John,,Noe Valley,37.7456548107698,-122.42864380484687,Entire home/apt,135,2,225,2017-09-29,2.71,1,228
5499928,Beautiful View in San Francisco,4472808,Bryce,,Noe Valley,37.75613141236538,-122.44068716460855,Entire home/apt,300,14,29,2017-04-23,0.92,1,0
666620,Modern home in sunny Noe Valley,1841167,Buck,,Noe Valley,37.751673371674364,-122.43185272089522,Entire home/apt,445,3,36,2017-09-21,1.04,2,79
15166399,Spacious Charming Noe Valley Suite,8541411,Vidhu,,Noe Valley,37.7539282939617,-122.43682923598752,Entire home/apt,170,3,10,2017-08-11,0.86,2,10
6335352,Modern victorian with succulent backyard (3bd),580236,Vladislav,,Noe Valley,37.7534128057023,-122.44033286457679,Entire home/apt,380,3,29,2017-09-27,1.09,1,320
11824639,Room on Top of San Francisco,15351267,Amelie,,Noe Valley,37.74533104925806,-122.43182994377922,Private room,75,8,1,2016-04-29,0.06,1,0
12905941,Noe Valley Garden Sanctuary with sweeping views,6916984,Apple,,Noe Valley,37.74550415676787,-122.43507595365189,Entire home/apt,400,2,3,2017-07-30,0.81,2,82
15150709,Zen Captured Noe Valley House,7728783,Cynthia,,Noe Valley,37.74489588289044,-122.43066500752539,Entire home/apt,240,1,15,2017-08-28,1.21,2,357
10889831,Large Bright Private Room in Noe Valley home,1097396,Danna,,Noe Valley,37.753775883279914,-122.43845432092955,Private room,125,3,49,2017-09-19,2.61,3,36
14805497,Guest cottage in the heart of Noe Valley,2489655,Christophe,,Noe Valley,37.74831490763614,-122.42729726415897,Entire home/apt,150,1,1,2017-06-20,0.29,1,0
207980,"3 Bdrm City View Home w/Parking, deck,",1023546,Bruce,,Noe Valley,37.744458920842575,-122.43775665670209,Entire home/apt,295,2,243,2017-09-10,3.30,1,280
12271773,Noe Garden Hot Tub 1BR Apartment,38836,Bernat,,Noe Valley,37.74810250243879,-122.42977029805928,Entire home/apt,199,3,15,2017-07-19,0.96,4,343
20638452,Comfort Suite San Francisco,133977392,Sean,,Noe Valley,37.753164047288394,-122.4295260773271,Private room,85,3,3,2017-09-05,2.43,2,0
7580383,Spacious Modern Top Floor Flat,39746913,Dan & Teresa,,Noe Valley,37.74618311259732,-122.42690910549712,Entire home/apt,620,5,5,2017-02-24,0.20,1,63
10676252,Mission Dolores Park Room for Rent,21616748,Debanshi,,Noe Valley,37.75627486619668,-122.43018830925635,Private room,90,2,1,2016-10-07,0.08,1,0
4663132,Zen Noe Valley 3+ Bedroom Home w/ Dramatic Views,10924383,Mark,,Noe Valley,37.74497791478207,-122.43274495690858,Entire home/apt,575,3,12,2017-01-20,0.35,2,109
8005452,Victorian 2 BR top floor,42265555,Eugene,,Noe Valley,37.75113867506045,-122.43232605388766,Entire home/apt,295,5,37,2017-09-25,1.51,1,339
6764924,Beautiful Victorian in Sunny Noe Valley,35415458,Katherine,,Noe Valley,37.74243715136219,-122.42426796337426,Entire home/apt,250,2,14,2017-08-12,0.52,1,0
13411775,"Spacious, Airy Noe Valley Victorian",693170,Nicole,,Noe Valley,37.74983563422863,-122.43567328715838,Entire home/apt,249,3,1,2016-07-29,0.07,1,0
2172285,Spacious room in the Mission/Noe,9950036,Stacie,,Noe Valley,37.74906679971405,-122.42537959191415,Private room,75,1,1,2014-06-03,0.02,1,0
16507720,Charming spacious room in beautiful victorian,2578581,Neil,,Noe Valley,37.74765499906363,-122.4347489322069,Private room,50,7,0,,,1,0
7939396,1 bedroom Victorian flat in Noe,41870097,Meg,,Noe Valley,37.74665143049179,-122.42500064220233,Entire home/apt,200,4,0,,,1,0
108535,Canto Uccello,127367,Annette,,Noe Valley,37.74877853078538,-122.42615778812177,Entire home/apt,120,30,13,2017-09-08,0.17,25,345
13395948,Charming Top Floor Noe Valley Flat,23491567,Anastasia,,Noe Valley,37.74266300177858,-122.42579607297084,Entire home/apt,225,5,1,2016-07-16,0.07,1,0
8480722,Noe Valley Flat,22016917,Teri,,Noe Valley,37.75317421641914,-122.43642840192827,Entire home/apt,229,2,58,2017-09-15,2.38,2,314
2155689,Victorian 1 BD Noe Valley flat,1732387,Eve,,Noe Valley,37.74793756607692,-122.4306089205277,Entire home/apt,192,3,27,2015-11-02,0.63,1,154
5317789,Sunny Home in Noe with Garden Oasis,5415942,Josiane,,Noe Valley,37.74731006671996,-122.43263769318547,Entire home/apt,125,1,15,2017-06-24,0.50,1,302
10347570,Large Modern Loft in Noe Valley,8541411,Vidhu,,Noe Valley,37.753049176745286,-122.43667918201503,Entire home/apt,172,3,73,2017-09-25,3.49,2,72
3630122,"Heartfelt Space, Great Noe Location",2544554,Joel,,Noe Valley,37.7516058224362,-122.43009977067304,Entire home/apt,675,5,1,2017-08-15,0.61,4,353
4531215,BayView Suite,21506398,Rob/Walt,,Noe Valley,37.753085626362015,-122.42814358391698,Entire home/apt,269,2,7,2017-07-02,0.20,3,316
18196150,Private Room on Beautiful Dolores Street!,26034479,Sara,,Noe Valley,37.743976061735054,-122.4245644072886,Private room,500,1,0,,,1,83
18753198,Noe Valley Luxury Modern - 4bd/3ba,130467604,Tanya,,Noe Valley,37.75016098773115,-122.43814719233053,Entire home/apt,795,3,5,2017-08-27,1.42,1,15
3630011,Bedroom in Heart of Noe,2544554,Joel,,Noe Valley,37.75295197993678,-122.42935303261278,Private room,185,2,5,2016-05-13,0.13,4,353
20194233,NEW stunning spacious apt with sweeping views,759605,Cathy,,Noe Valley,37.75567055382462,-122.43394230126013,Entire home/apt,233,6,1,2017-09-09,1,1,103
4907924,Beautiful Victorian: Bed/Bath,96655,Maryam,,Noe Valley,37.752729342917824,-122.44112981067805,Private room,109,60,41,2017-08-27,1.24,2,294
631635,Lovely Victorian Flat - Castro Area,2506276,Betty,,Noe Valley,37.75566095204132,-122.43453821077964,Entire home/apt,201,1,212,2016-08-24,3.40,1,107
12116877,Victorian Flat - Vacation/Corporate,3383219,Linin,,Noe Valley,37.74948120990597,-122.42997513844843,Entire home/apt,321,30,41,2017-02-20,2.41,1,305
14672663,Private Room in Classic Noe Valley Apartment,28818929,Kendall,,Noe Valley,37.749819737015414,-122.42815919501747,Private room,90,2,2,2016-09-12,0.15,1,0
17622741,Calming oasis with views -- MASTER BEDROOM & BATH,7919623,Marc,,Noe Valley,37.75113928991527,-122.42557540332966,Private room,125,10,1,2017-05-12,0.21,2,205
3319023,Heart of Noe Valley Private Bedroom,2544554,Joel,,Noe Valley,37.7518303479741,-122.42931012223782,Private room,175,2,1,2015-09-21,0.04,4,353
10838646,New Apartment in Noe Valley/Mission,2580682,Denise,,Noe Valley,37.752809134285684,-122.4261538181236,Entire home/apt,450,1,0,,,1,0
19210854,Sunlit Noe Valley Flat,14004993,Grady,,Noe Valley,37.755574751755994,-122.4272232781237,Entire home/apt,250,3,8,2017-09-17,2.40,1,64
3105361,Beautiful Condo in the Heart of SF,15396421,Breedeen,,Noe Valley,37.75229277677364,-122.43124596762833,Entire home/apt,225,2,35,2017-07-26,0.88,1,0
11035172,Noe Valley Victorian - July Sublet,57266415,Benjamin,,Noe Valley,37.747970377865144,-122.43547150155746,Entire home/apt,295,7,0,,,1,0
25094,San Francisco's Luxury Oasis On Noe,103339,Bruce,,Noe Valley,37.741876130512445,-122.43121541816402,Private room,150,5,10,2017-09-16,0.64,1,344
15130794,Specious ground floor house in Noe Valley 2B&2B,30418540,Erez,,Noe Valley,37.74421280418221,-122.42507192834043,Entire home/apt,195,3,3,2017-09-04,0.79,1,15
1434314,Stylish Noe Valley View Home,883556,Alex,,Noe Valley,37.74645481648243,-122.43336237881826,Entire home/apt,490,3,71,2017-08-24,1.41,2,150
20635517,"1900 Edwardian; Noe Vly w/Twin Peaks View, 2 bdrm",18151037,Valerie,,Noe Valley,37.75376028038186,-122.43565390928002,Private room,260,2,0,,,7,308
4874052,Gorgeous Sunny Spacious Private 2BR,7466708,Debra,,Noe Valley,37.75077987242939,-122.43951527279555,Entire home/apt,275,3,20,2017-06-09,0.61,1,174
728884,Spacious 2BR in Noe with Parking,3729230,Grace & Steve,,Noe Valley,37.75305421002558,-122.43464870991815,Entire home/apt,300,2,69,2017-09-25,3.44,2,308
3563261,Charming Noe Valley Flat w/ Terrace,9699999,Will,,Noe Valley,37.75374496733843,-122.42678603514013,Entire home/apt,185,30,51,2017-01-02,1.35,1,268
9346814,Noe Valley Studio,42922912,Anna,,Noe Valley,37.74934509220556,-122.42837937744201,Entire home/apt,250,4,5,2017-08-03,0.39,2,169
12754647,Private Room / Private Bath in Noe Valley,2625106,Dennis,,Noe Valley,37.7551041011978,-122.43907131985321,Private room,100,6,15,2017-07-26,1.06,1,215
623906,Sweet Victorian Charmer with Views,1772044,Judy,,Noe Valley,37.744231551476815,-122.4366344494645,Entire home/apt,99,7,3,2016-01-19,0.08,3,11
10985158,Cozy 1 Bedroom for Super Bowl,32632070,Tim,,Noe Valley,37.750340934738915,-122.43372873684224,Private room,300,1,0,,,1,0
20602541,Design huge flat in Noe Valley.,1967882,Rémy,,Noe Valley,37.750178431603,-122.43772436880073,Private room,170,2,1,2017-09-04,1,1,0
7331464,2br-1ba private guest-suite in Noe Valley,32687481,Susan,,Noe Valley,37.748977729726185,-122.43124977082351,Entire home/apt,250,2,27,2017-09-29,4.07,1,319
515588,Dolores Park Apt with Bay View,286661,Matthew,,Noe Valley,37.755894310585674,-122.4273237424118,Entire home/apt,170,2,7,2017-01-02,0.11,1,0
2474393,Private Suite in 3Br Apt,1091811,Sean,,Noe Valley,37.75311302339494,-122.427705761322,Private room,100,1,0,,,12,0
18374124,"Noe Family Hideaway with Views, Deck, Yard",7557651,Maya,,Noe Valley,37.75044736710027,-122.44227451713972,Entire home/apt,250,2,1,2017-08-28,0.83,1,33
14619235,Charming 2BR Noe Valley Home with Lovely Garden,5043788,Irene,,Noe Valley,37.74788546589828,-122.43866126249752,Entire home/apt,310,3,17,2017-09-22,2.37,1,44
11083149,Chic Loft 2 BedroomApartment in Noe,24338817,Bryn,,Noe Valley,37.746421653071614,-122.42601931115766,Entire home/apt,700,3,0,,,1,0
14802259,"Noe/Castro Flat - Parking, Spa Bath",9129703,Kathy,,Noe Valley,37.753322602824454,-122.43545295135056,Entire home/apt,199,3,60,2017-09-23,4.99,1,13
4263821,Bright small room with garden view,335127,Irene,,Noe Valley,37.750929941240855,-122.42702170620923,Private room,65,2,117,2017-09-17,4.74,4,74
4250927,"Noe Valley Modern: flex 2bd/2ba, the heart of Noe!",22058927,Andy,,Noe Valley,37.75038966438833,-122.43892988946344,Entire home/apt,239,30,60,2017-04-01,1.66,1,304
8592609,Sunny Noe Cottage Corporate Housing,1678230,Jenny & Norbert,,Noe Valley,37.75477117343871,-122.42709208125582,Entire home/apt,189,30,11,2017-09-11,0.54,2,299
301994,"Noe classical condo, great views",1300431,Kate & Yogesh,,Noe Valley,37.75149306560218,-122.42578734557858,Entire home/apt,531,3,91,2017-09-17,1.32,2,100
19012658,Beautiful sunny apartment near Dolores Park!,87315309,Noemi,,Noe Valley,37.7559742971567,-122.42594622921625,Private room,67,16,1,2017-06-14,0.27,2,14
727969,Spacious 1 Bedroom with Garden in Sunny Noe,3729230,Grace & Steve,,Noe Valley,37.75353961609629,-122.43371653514578,Entire home/apt,200,1,185,2017-09-28,3.07,2,334
301991,"Noe-Mission sleeps 7, great views",1300431,Kate & Yogesh,,Noe Valley,37.75002831150769,-122.425543710399,Entire home/apt,325,2,5,2017-03-14,0.20,2,0
1031899,Fabulous Charming & Sunny S.F Apt.,5678214,Glenn,,Noe Valley,37.74832887559038,-122.42620766197379,Entire home/apt,117,30,5,2016-03-24,0.10,1,274
13474702,Entire Victorian House in San Francisco,77105222,Emily,,Noe Valley,37.752952537773545,-122.44005947522469,Entire home/apt,350,3,1,2016-07-07,0.07,1,0
6248937,Noe Valley Victorian Gem,557547,Tara,,Noe Valley,37.74806174764459,-122.42793568207559,Entire home/apt,700,5,3,2016-07-18,0.11,1,0
10410858,"Modern Condo, Spectacular Kitchen",6327604,Maya,,Noe Valley,37.75558125093084,-122.42685626333628,Entire home/apt,480,3,22,2017-08-27,1.19,1,16
515430,Studio Cottage Noe Valley SF,2538784,Christa,,Noe Valley,37.74440716979162,-122.42825856396165,Entire home/apt,179,2,230,2017-09-18,3.59,1,328
14917006,Large Noe Valley Apt. with Luscious Garden,8656762,Glenda & Steve,,Noe Valley,37.744336336023785,-122.43562522877457,Entire home/apt,155,2,73,2017-09-30,5.72,1,28
10711848,"Sunny, modern, city cottage",5257417,Kyle,,Noe Valley,37.755142500890436,-122.43408966612827,Entire home/apt,400,1,0,,,1,0
4463165,"Master Victorian Suite, Noe Valley ",18151037,Valerie,,Noe Valley,37.75147455610953,-122.4349273440585,Private room,155,2,40,2017-09-15,1.17,7,321
6609412,Noe Valley house - great for groups,12922607,Stephanie,,Noe Valley,37.748945778870514,-122.42927045116733,Entire home/apt,750,1,16,2017-08-13,0.57,1,7
6953447,1BD/1BA in charming Noe Valley (SF),36463274,Nicole,,Noe Valley,37.75267939823741,-122.42632566609836,Entire home/apt,150,3,1,2015-06-29,0.04,1,0
2404647,Room with a View in Noe Valley,10573209,Audrey,,Noe Valley,37.748020304750206,-122.4352133946519,Private room,145,4,10,2017-09-14,0.24,1,347
18979160,Sunny Noe Valley 2bd flat in an amazing location!,128003,Alex,,Noe Valley,37.75222195740417,-122.43706487060733,Entire home/apt,235,10,0,,,1,158
13654352,Noe Valley Hidden Treasure,33371014,Ginny,,Noe Valley,37.75103615776168,-122.43912191489144,Entire home/apt,350,2,3,2016-10-07,0.21,1,0
